param n := 442;
param deposito := 442;
param numero_clusters := 89;
param factor := 1;

set Np[1]:= 373 374 375  ;
127	103	360.56
127	104	200.0
127	105	921.95
127	106	1019.8
127	107	1216.55
127	108	1513.27
127	109	1811.08
127	110	2109.5
127	111	2408.32
127	112	2707.4
127	113	3006.66
127	114	316.23
127	115	100.0
127	116	441.47
127	117	905.54
127	118	1204.16
127	119	1503.33
127	120	1802.78
127	121	2002.5
127	122	2102.38
127	123	2402.08
127	124	2701.85
127	125	3001.67
127	126	300.0
127	128	900.0
127	129	1200.0
127	130	1500.0
127	131	1800.0
127	132	2100.0
127	133	2400.0
127	134	2700.0
127	135	3000.0
127	136	316.23
127	137	100.0
127	138	509.9
127	139	905.54
127	140	1033.85
127	141	1204.16
127	142	1503.33
127	143	1802.78
127	144	2002.5
127	145	2102.38
127	146	2402.08
127	147	2701.85
127	148	3001.67
127	149	360.56
127	150	200.0
127	151	223.61
127	152	360.56
127	153	921.95
127	154	1216.55
127	155	1513.27
127	156	1811.08
127	157	2109.5
127	158	2408.32
127	159	2707.4
127	160	3006.66
127	161	424.26
127	162	300.0
127	163	948.68
127	164	1140.18
127	165	1236.93
127	166	1529.71
127	167	1824.83
127	168	2121.32
127	169	2418.68
127	170	2716.62
127	171	3014.96
127	172	500.0
127	173	400.0
127	174	412.31
127	175	664.0
127	176	984.89
127	177	1264.91
127	178	1552.42
127	179	1649.24
127	180	1843.91
127	181	2137.76
127	182	2433.11
127	183	2729.47
127	184	3026.55
127	185	583.1
127	186	500.0
127	187	599.08
127	188	1029.56
127	189	1300.0
127	190	1486.61
127	191	1581.14
127	192	1868.15
127	193	1964.69
127	194	2158.7
127	195	2275.61
127	196	2353.72
127	197	2451.53
127	198	2745.91
127	199	3041.38
127	200	1081.67
127	201	1341.64
127	202	1431.78
127	203	1615.55
127	204	1897.37
127	205	2184.03
127	206	2280.35
127	207	2338.29
127	208	2473.86
127	209	2765.86
127	210	3059.41
127	211	860.23
127	212	989.95
127	213	1140.18
127	214	1389.24
127	215	1655.29
127	216	1931.32
127	217	2213.59
127	218	2500.0
127	219	2789.27
127	220	3080.58
127	221	1000.0
127	222	1204.16
127	223	1442.22
127	224	1700.0
127	225	1969.77
127	226	3104.83
127	227	948.68
127	228	900.0
127	229	1098.59
127	230	1272.79
127	231	1500.0
127	232	1749.29
127	233	2012.46
127	234	1044.03
127	235	1000.0
127	236	2600.0
127	237	3086.49
127	238	1140.18
127	239	1123.79
127	240	1100.0
127	241	1118.03
127	242	1140.18
127	243	1170.47
127	244	1208.3
127	245	1253.0
127	246	1303.84
127	247	1360.15
127	248	1421.27
127	249	1486.61
127	250	1555.63
127	251	1627.88
127	252	1702.94
127	253	1780.45
127	254	1860.11
127	255	1941.65
127	256	2024.85
127	257	2109.5
127	258	2195.45
127	259	2282.54
127	260	2370.65
127	261	2459.67
127	262	2549.51
127	263	2640.08
127	264	2731.3
127	265	3101.61
127	266	1236.93
127	267	1200.0
127	268	2863.56
127	269	1334.17
127	270	1306.58
127	271	1300.0
127	272	2906.89
127	273	1431.78
127	274	1400.0
127	275	3130.5
127	276	1529.71
127	277	1500.0
127	278	2121.32
127	279	1627.88
127	280	1612.45
127	281	1711.72
127	282	1702.94
127	283	1711.72
127	284	1726.27
127	285	1746.42
127	286	1772.0
127	287	1802.78
127	288	1838.48
127	289	1878.83
127	290	1923.54
127	291	1972.31
127	292	2024.85
127	293	2080.87
127	294	2140.09
127	295	2202.27
127	296	2267.16
127	297	2334.52
127	298	2404.16
127	299	2475.88
127	300	2549.51
127	301	2624.88
127	302	2701.85
127	303	2780.29
127	304	2860.07
127	305	2941.09
127	306	3023.24
127	307	3275.67
127	308	1802.78
127	309	1811.08
127	310	1824.83
127	311	1843.91
127	312	1868.15
127	313	1897.37
127	314	1931.32
127	315	1969.77
127	316	2012.46
127	317	2059.13
127	318	2109.5
127	319	2163.33
127	320	2220.36
127	321	2280.35
127	322	2343.07
127	323	2408.32
127	324	2475.88
127	325	2617.25
127	326	2690.72
127	327	2765.86
127	328	2842.53
127	329	2920.62
127	330	3000.0
127	331	3080.58
127	332	3162.28
127	333	3245.0
127	334	3328.66
127	335	3413.21
127	336	3498.57
127	337	3584.69
127	338	3671.51
127	339	1923.54
127	340	1972.54
127	341	2009.98
127	342	2002.5
127	343	2154.07
127	344	2690.72
127	345	3124.1
127	346	2102.38
127	347	2109.5
127	348	2121.32
127	349	2137.76
127	350	2158.7
127	351	2184.03
127	352	2213.59
127	353	2284.73
127	354	2325.94
127	355	2370.65
127	356	2418.68
127	357	2469.82
127	358	2523.89
127	359	2580.7
127	360	2640.08
127	361	2701.85
127	362	2831.96
127	363	2900.0
127	364	2969.85
127	365	3041.38
127	366	3114.48
127	367	3189.04
127	368	3264.97
127	369	3342.15
127	370	3420.53
127	371	3500.0
127	372	3580.5
127	373	3661.97
127	374	3744.33
127	375	3827.53
127	376	2995.41
127	377	3043.85
127	378	1997.06
127	379	2783.57
127	380	2882.41
127	381	1767.06
127	382	1865.07
127	383	3062.83
127	384	3121.58
127	385	1955.76
127	386	94.34
127	387	111.8
127	388	1680.74
127	389	145.33
127	390	1620.77
127	391	2000.02
127	392	474.34
127	393	790.57
127	394	1701.56
127	395	1641.49
127	396	474.34
127	397	1188.49
127	398	1604.4
127	399	575.67
127	400	715.89
127	401	657.65
127	402	1408.9
127	403	874.64
127	404	2224.97
127	405	860.35
127	406	814.98
127	407	863.13
127	408	2170.83
127	409	2170.83
127	410	2871.41
127	411	2926.24
127	412	2296.31
127	413	2388.1
127	414	2997.59
127	415	1564.64
127	416	2797.32
127	417	1817.39
127	418	1850.43
127	419	2472.02
127	420	2930.02
127	421	1603.78
127	422	2582.79
127	423	2987.79
127	424	1646.24
127	425	1681.19
127	426	1553.9
127	427	3501.56
127	428	1851.73
127	429	2560.7
127	430	2522.4
127	431	2865.75
127	432	3371.2
127	433	2059.95
127	434	2350.53
127	435	2510.98
127	436	2627.62
127	437	3220.25
127	438	2918.72
127	439	1544.96
127	440	1653.66
127	441	186.01
127	442	1081.67
128	1	1303.84
128	2	1220.66
128	3	1140.18
128	4	1063.01
128	5	989.95
128	6	921.95
128	7	860.23
128	8	806.23
128	9	761.58
128	10	728.01
128	11	707.11
128	12	700.0
128	13	707.11
128	14	728.01
128	15	761.58
128	16	806.23
128	17	860.23
128	18	921.95
128	19	989.95
128	20	1063.01
128	21	1140.18
128	22	1220.66
128	23	1303.84
128	24	1389.24
128	25	1476.48
128	26	1565.25
128	27	1655.29
128	28	1746.42
128	29	1838.48
128	30	1931.32
128	31	2024.85
128	32	2118.96
128	33	2213.59
128	34	1253.0
128	35	1166.19
128	36	1081.67
128	37	1000.0
128	38	921.95
128	39	848.53
128	40	781.02
128	41	721.11
128	42	670.82
128	43	632.46
128	44	608.28
128	45	600.0
128	46	608.28
128	47	632.46
128	48	670.82
128	49	721.11
128	50	781.02
128	51	848.53
128	52	921.95
128	53	1000.0
128	54	1081.67
128	55	1166.19
128	56	1253.0
128	57	1341.64
128	58	1431.78
128	59	1523.15
128	60	1615.55
128	61	1708.8
128	62	1802.78
128	63	1897.37
128	64	1992.49
128	65	2088.06
128	66	1208.3
128	67	1118.03
128	68	1029.56
128	69	943.4
128	70	860.23
128	71	781.02
128	72	707.11
128	73	640.31
128	74	583.1
128	75	538.52
128	76	509.9
128	77	500.0
128	78	509.9
128	79	538.52
128	80	583.1
128	81	640.31
128	82	707.11
128	83	781.02
128	84	860.23
128	85	943.4
128	86	1029.56
128	87	1118.03
128	88	1208.3
128	89	1300.0
128	90	1392.84
128	91	1486.61
128	92	1581.14
128	93	1676.31
128	94	1772.0
128	95	1868.15
128	96	1964.69
128	97	2061.55
128	98	2158.7
128	99	400.0
128	100	517.92
128	101	1649.24
128	102	1140.18
128	103	1216.55
128	104	921.95
128	105	200.0
128	106	223.61
128	107	360.56
128	108	632.46
128	109	921.95
128	110	1216.55
128	111	1513.27
128	112	1811.08
128	113	2109.5
128	114	1204.16
128	115	905.54
128	116	480.52
128	117	100.0
128	118	316.23
128	119	608.28
128	120	905.54
128	121	1104.54
128	122	1204.16
128	123	1503.33
128	124	1802.78
128	125	2102.38
128	126	1200.0
128	127	900.0
128	129	300.0
128	130	600.0
128	131	900.0
128	132	1200.0
128	133	1500.0
128	134	1800.0
128	135	2100.0
128	136	1204.16
128	137	905.54
128	138	412.31
128	139	100.0
128	140	163.22
128	141	316.23
128	142	608.28
128	143	905.54
128	144	1104.54
128	145	1204.16
128	146	1503.33
128	147	1802.78
128	148	2102.38
128	149	1216.55
128	150	921.95
128	151	824.62
128	152	632.46
128	153	200.0
128	154	360.56
128	155	632.46
128	156	921.95
128	157	1216.55
128	158	1513.27
128	159	1811.08
128	160	2109.5
128	161	1236.93
128	162	948.68
128	163	300.0
128	164	360.56
128	165	424.26
128	166	670.82
128	167	948.68
128	168	1236.93
128	169	1529.71
128	170	1824.83
128	171	2121.32
128	172	1264.91
128	173	984.89
128	174	894.43
128	175	544.89
128	176	400.0
128	177	500.0
128	178	721.11
128	179	806.23
128	180	984.89
128	181	1264.91
128	182	1552.42
128	183	1843.91
128	184	2137.76
128	185	1300.0
128	186	1029.56
128	187	758.22
128	188	500.0
128	189	583.1
128	190	707.11
128	191	781.02
128	192	1029.56
128	193	1118.03
128	194	1300.0
128	195	1411.52
128	196	1486.61
128	197	1581.14
128	198	1868.15
128	199	2158.7
128	200	600.0
128	201	670.82
128	202	721.11
128	203	848.53
128	204	1081.67
128	205	1341.64
128	206	1431.78
128	207	1486.47
128	208	1615.55
128	209	1897.37
128	210	2184.03
128	211	806.23
128	212	728.01
128	213	700.0
128	214	761.58
128	215	921.95
128	216	1140.18
128	217	1389.24
128	218	1655.29
128	219	1931.32
128	220	2213.59
128	221	854.4
128	222	800.0
128	223	854.4
128	224	1000.0
128	225	1204.16
128	226	2247.22
128	227	1500.0
128	228	1272.79
128	229	939.63
128	230	900.0
128	231	948.68
128	232	1081.67
128	233	1272.79
128	234	1562.05
128	235	1345.36
128	236	1802.78
128	237	2253.97
128	238	1627.88
128	239	1576.99
128	240	1421.27
128	241	1303.84
128	242	1253.0
128	243	1208.3
128	244	1170.47
128	245	1140.18
128	246	1118.03
128	247	1104.54
128	248	1100.0
128	249	1104.54
128	250	1118.03
128	251	1140.18
128	252	1170.47
128	253	1208.3
128	254	1253.0
128	255	1303.84
128	256	1360.15
128	257	1421.27
128	258	1486.61
128	259	1555.63
128	260	1627.88
128	261	1702.94
128	262	1780.45
128	263	1860.11
128	264	1941.65
128	265	2282.54
128	266	1697.06
128	267	1500.0
128	268	2080.87
128	269	1769.18
128	270	1659.2
128	271	1581.14
128	272	2140.09
128	273	1843.91
128	274	1664.33
128	275	2360.08
128	276	1920.94
128	277	1749.29
128	278	1615.55
128	279	2000.0
128	280	1746.42
128	281	2024.85
128	282	1972.31
128	283	1838.48
128	284	1802.78
128	285	1772.0
128	286	1746.42
128	287	1726.27
128	288	1711.72
128	289	1702.94
128	290	1700.0
128	291	1702.94
128	292	1711.72
128	293	1726.27
128	294	1746.42
128	295	1772.0
128	296	1802.78
128	297	1838.48
128	298	1878.83
128	299	1923.54
128	300	1972.31
128	301	2024.85
128	302	2080.87
128	303	2140.09
128	304	2202.27
128	305	2267.16
128	306	2334.52
128	307	2549.51
128	308	1969.77
128	309	1931.32
128	310	1897.37
128	311	1868.15
128	312	1843.91
128	313	1824.83
128	314	1811.08
128	315	1802.78
128	316	1800.0
128	317	1802.78
128	318	1811.08
128	319	1824.83
128	320	1843.91
128	321	1868.15
128	322	1897.37
128	323	1931.32
128	324	1969.77
128	325	2059.13
128	326	2109.5
128	327	2163.33
128	328	2220.36
128	329	2280.35
128	330	2343.07
128	331	2408.32
128	332	2475.88
128	333	2545.58
128	334	2617.25
128	335	2690.72
128	336	2765.86
128	337	2842.53
128	338	2920.62
128	339	1992.49
128	340	1935.69
128	341	2282.54
128	342	2236.07
128	343	2002.5
128	344	2193.17
128	345	2500.0
128	346	2247.22
128	347	2213.59
128	348	2184.03
128	349	2158.7
128	350	2137.76
128	351	2121.32
128	352	2109.5
128	353	2100.0
128	354	2102.38
128	355	2109.5
128	356	2121.32
128	357	2137.76
128	358	2158.7
128	359	2184.03
128	360	2213.59
128	361	2247.22
128	362	2325.94
128	363	2370.65
128	364	2418.68
128	365	2469.82
128	366	2523.89
128	367	2580.7
128	368	2640.08
128	369	2701.85
128	370	2765.86
128	371	2831.96
128	372	2900.0
128	373	2969.85
128	374	3041.38
128	375	3114.48
128	376	2136.0
128	377	2182.89
128	378	1135.02
128	379	1899.54
128	380	1997.06
128	381	904.71
128	382	997.25
128	383	2168.16
128	384	2226.67
128	385	1060.66
128	386	981.27
128	387	801.56
128	388	781.6
128	389	761.0
128	390	721.73
128	391	1100.05
128	392	474.34
128	393	291.55
128	394	825.41
128	395	778.78
128	396	874.64
128	397	492.44
128	398	782.37
128	399	914.0
128	400	1364.73
128	401	1192.69
128	402	738.24
128	403	874.64
128	404	1420.04
128	405	1439.51
128	406	1279.14
128	407	1133.58
128	408	1399.46
128	409	1380.04
128	410	2034.94
128	411	2077.66
128	412	1517.58
128	413	1597.82
128	414	2159.99
128	415	1169.66
128	416	2011.22
128	417	1331.5
128	418	1309.24
128	419	1746.68
128	420	2150.58
128	421	1393.59
128	422	1866.76
128	423	2228.65
128	424	1503.36
128	425	1420.0
128	426	1739.71
128	427	2753.34
128	428	2093.54
128	429	2049.19
128	430	2071.83
128	431	2289.65
128	432	2687.94
128	433	2103.19
128	434	2065.19
128	435	2122.5
128	436	1741.95
128	437	2441.31
128	438	2176.9
128	439	704.91
128	440	1829.37
128	441	1021.08
128	442	1749.29
129	1	1565.25
129	2	1476.48
129	3	1389.24
129	4	1303.84
129	5	1220.66
129	6	1140.18
129	7	1063.01
129	8	989.95
129	9	921.95
129	10	860.23
129	11	806.23
129	12	761.58
129	13	728.01
129	14	707.11
129	15	700.0
129	16	707.11
129	17	728.01
129	18	761.58
129	19	806.23
129	20	860.23
129	21	921.95
129	22	989.95
129	23	1063.01
129	24	1140.18
129	25	1220.66
129	26	1303.84
129	27	1389.24
129	28	1476.48
129	29	1565.25
129	30	1655.29
129	31	1746.42
129	32	1838.48
129	33	1931.32
129	34	1523.15
129	35	1431.78
129	36	1341.64
129	37	1253.0
129	38	1166.19
129	39	1081.67
129	40	1000.0
129	41	921.95
129	42	848.53
129	43	781.02
129	44	721.11
129	45	670.82
129	46	632.46
129	47	608.28
129	48	600.0
129	49	608.28
129	50	632.46
129	51	670.82
129	52	721.11
129	53	781.02
129	54	848.53
129	55	921.95
129	56	1000.0
129	57	1081.67
129	58	1166.19
129	59	1253.0
129	60	1341.64
129	61	1431.78
129	62	1523.15
129	63	1615.55
129	64	1708.8
129	65	1802.78
129	66	1486.61
129	67	1392.84
129	68	1300.0
129	69	1208.3
129	70	1118.03
129	71	1029.56
129	72	943.4
129	73	860.23
129	74	781.02
129	75	707.11
129	76	640.31
129	77	583.1
129	78	538.52
129	79	509.9
129	80	500.0
129	81	509.9
129	82	538.52
129	83	583.1
129	84	640.31
129	85	707.11
129	86	781.02
129	87	860.23
129	88	943.4
129	89	1029.56
129	90	1118.03
129	91	1208.3
129	92	1300.0
129	93	1392.84
129	94	1486.61
129	95	1581.14
129	96	1676.31
129	97	1772.0
129	98	1868.15
129	99	500.0
129	100	401.05
129	101	1360.15
129	102	1431.78
129	103	1513.27
129	104	1216.55
129	105	360.56
129	106	282.84
129	107	200.0
129	108	360.56
129	109	632.46
129	110	921.95
129	111	1216.55
129	112	1513.27
129	113	1811.08
129	114	1503.33
129	115	1204.16
129	116	776.47
129	117	316.23
129	118	100.0
129	119	316.23
129	120	608.28
129	121	806.23
129	122	905.54
129	123	1204.16
129	124	1503.33
129	125	1802.78
129	126	1500.0
129	127	1200.0
129	128	300.0
129	130	300.0
129	131	600.0
129	132	900.0
129	133	1200.0
129	134	1500.0
129	135	1800.0
129	136	1503.33
129	137	1204.16
129	138	707.11
129	139	316.23
129	140	198.09
129	141	100.0
129	142	316.23
129	143	608.28
129	144	806.23
129	145	905.54
129	146	1204.16
129	147	1503.33
129	148	1802.78
129	149	1513.27
129	150	1216.55
129	151	1118.03
129	152	921.95
129	153	360.56
129	154	200.0
129	155	360.56
129	156	632.46
129	157	921.95
129	158	1216.55
129	159	1513.27
129	160	1811.08
129	161	1529.71
129	162	1236.93
129	163	424.26
129	164	316.23
129	165	300.0
129	166	424.26
129	167	670.82
129	168	948.68
129	169	1236.93
129	170	1529.71
129	171	1824.83
129	172	1552.42
129	173	1264.91
129	174	1170.47
129	175	780.32
129	176	500.0
129	177	400.0
129	178	500.0
129	179	565.69
129	180	721.11
129	181	984.89
129	182	1264.91
129	183	1552.42
129	184	1843.91
129	185	1581.14
129	186	1300.0
129	187	1003.44
129	188	583.1
129	189	500.0
129	190	538.52
129	191	583.1
129	192	781.02
129	193	860.23
129	194	1029.56
129	195	1135.96
129	196	1208.3
129	197	1300.0
129	198	1581.14
129	199	1868.15
129	200	670.82
129	201	600.0
129	202	608.28
129	203	670.82
129	204	848.53
129	205	1081.67
129	206	1166.19
129	207	1218.03
129	208	1341.64
129	209	1615.55
129	210	1897.37
129	211	989.95
129	212	860.23
129	213	761.58
129	214	700.0
129	215	761.58
129	216	921.95
129	217	1140.18
129	218	1389.24
129	219	1655.29
129	220	1931.32
129	221	1000.0
129	222	854.4
129	223	800.0
129	224	854.4
129	225	1000.0
129	226	1969.77
129	227	1749.29
129	228	1500.0
129	229	1065.32
129	230	948.68
129	231	900.0
129	232	948.68
129	233	1081.67
129	234	1802.78
129	235	1562.05
129	236	1562.05
129	237	1989.57
129	238	1860.11
129	239	1804.13
129	240	1627.88
129	241	1486.61
129	242	1421.27
129	243	1360.15
129	244	1303.84
129	245	1253.0
129	246	1208.3
129	247	1170.47
129	248	1140.18
129	249	1118.03
129	250	1104.54
129	251	1100.0
129	252	1104.54
129	253	1118.03
129	254	1140.18
129	255	1170.47
129	256	1208.3
129	257	1253.0
129	258	1303.84
129	259	1360.15
129	260	1421.27
129	261	1486.61
129	262	1555.63
129	263	1627.88
129	264	1702.94
129	265	2024.85
129	266	1920.94
129	267	1697.06
129	268	1843.91
129	269	1984.94
129	270	1860.53
129	271	1769.18
129	272	1910.5
129	273	2051.83
129	274	1843.91
129	275	2126.03
129	276	2121.32
129	277	1920.94
129	278	1529.71
129	279	2193.17
129	280	1886.8
129	281	2202.27
129	282	2140.09
129	283	1972.31
129	284	1923.54
129	285	1878.83
129	286	1838.48
129	287	1802.78
129	288	1772.0
129	289	1746.42
129	290	1726.27
129	291	1711.72
129	292	1702.94
129	293	1700.0
129	294	1702.94
129	295	1711.72
129	296	1726.27
129	297	1746.42
129	298	1772.0
129	299	1802.78
129	300	1838.48
129	301	1878.83
129	302	1923.54
129	303	1972.31
129	304	2024.85
129	305	2080.87
129	306	2140.09
129	307	2334.52
129	308	2109.5
129	309	2059.13
129	310	2012.46
129	311	1969.77
129	312	1931.32
129	313	1897.37
129	314	1868.15
129	315	1843.91
129	316	1824.83
129	317	1811.08
129	318	1802.78
129	319	1800.0
129	320	1802.78
129	321	1811.08
129	322	1824.83
129	323	1843.91
129	324	1868.15
129	325	1931.32
129	326	1969.77
129	327	2012.46
129	328	2059.13
129	329	2109.5
129	330	2163.33
129	331	2220.36
129	332	2280.35
129	333	2343.07
129	334	2408.32
129	335	2475.88
129	336	2545.58
129	337	2617.25
129	338	2690.72
129	339	2102.38
129	340	2014.67
129	341	2441.31
129	342	2385.37
129	343	2039.61
129	344	2088.06
129	345	2332.38
129	346	2370.65
129	347	2325.94
129	348	2284.73
129	349	2247.22
129	350	2213.59
129	351	2184.03
129	352	2158.7
129	353	2121.32
129	354	2109.5
129	355	2102.38
129	356	2100.0
129	357	2102.38
129	358	2109.5
129	359	2121.32
129	360	2137.76
129	361	2158.7
129	362	2213.59
129	363	2247.22
129	364	2284.73
129	365	2325.94
129	366	2370.65
129	367	2418.68
129	368	2469.82
129	369	2523.89
129	370	2580.7
129	371	2640.08
129	372	2701.85
129	373	2765.86
129	374	2831.96
129	375	2900.0
129	376	1858.09
129	377	1903.94
129	378	865.02
129	379	1608.81
129	380	1705.36
129	381	640.7
129	382	725.6
129	383	1871.07
129	384	1929.43
129	385	764.85
129	386	1280.98
129	387	1101.14
129	388	482.6
129	389	1060.72
129	390	422.97
129	391	800.06
129	392	764.85
129	393	514.78
129	394	550.73
129	395	520.1
129	396	1142.37
129	397	460.98
129	398	564.0
129	399	1167.65
129	400	1634.78
129	401	1453.44
129	402	651.92
129	403	1060.66
129	404	1182.58
129	405	1695.94
129	406	1523.22
129	407	1350.93
129	408	1183.43
129	409	1152.61
129	410	1770.03
129	411	1805.9
129	412	1293.46
129	413	1364.93
129	414	1893.55
129	415	1169.66
129	416	1773.41
129	417	1273.93
129	418	1226.42
129	419	1546.25
129	420	1914.42
129	421	1446.41
129	422	1668.17
129	423	2001.72
129	424	1571.66
129	425	1451.34
129	426	1894.89
129	427	2526.04
129	428	2249.64
129	429	1942.47
129	430	1990.6
129	431	2147.67
129	432	2490.98
129	433	2200.77
129	434	2050.61
129	435	2065.19
129	436	1450.66
129	437	2202.27
129	438	1959.31
129	439	476.34
129	440	1977.52
129	441	1318.56
129	442	2012.46
130	1	1838.48
130	2	1746.42
130	3	1655.29
130	4	1565.25
130	5	1476.48
130	6	1389.24
130	7	1303.84
130	8	1220.66
130	9	1140.18
130	10	1063.01
130	11	989.95
130	12	921.95
130	13	860.23
130	14	806.23
130	15	761.58
130	16	728.01
130	17	707.11
130	18	700.0
130	19	707.11
130	20	728.01
130	21	761.58
130	22	806.23
130	23	860.23
130	24	921.95
130	25	989.95
130	26	1063.01
130	27	1140.18
130	28	1220.66
130	29	1303.84
130	30	1389.24
130	31	1476.48
130	32	1565.25
130	33	1655.29
130	34	1802.78
130	35	1708.8
130	36	1615.55
130	37	1523.15
130	38	1431.78
130	39	1341.64
130	40	1253.0
130	41	1166.19
130	42	1081.67
130	43	1000.0
130	44	921.95
130	45	848.53
130	46	781.02
130	47	721.11
130	48	670.82
130	49	632.46
130	50	608.28
130	51	600.0
130	52	608.28
130	53	632.46
130	54	670.82
130	55	721.11
130	56	781.02
130	57	848.53
130	58	921.95
130	59	1000.0
130	60	1081.67
130	61	1166.19
130	62	1253.0
130	63	1341.64
130	64	1431.78
130	65	1523.15
130	66	1772.0
130	67	1676.31
130	68	1581.14
130	69	1486.61
130	70	1392.84
130	71	1300.0
130	72	1208.3
130	73	1118.03
130	74	1029.56
130	75	943.4
130	76	860.23
130	77	781.02
130	78	707.11
130	79	640.31
130	80	583.1
130	81	538.52
130	82	509.9
130	83	500.0
130	84	509.9
130	85	538.52
130	86	583.1
130	87	640.31
130	88	707.11
130	89	781.02
130	90	860.23
130	91	943.4
130	92	1029.56
130	93	1118.03
130	94	1208.3
130	95	1300.0
130	96	1392.84
130	97	1486.61
130	98	1581.14
130	99	721.11
130	100	483.16
130	101	1077.03
130	102	1726.27
130	103	1811.08
130	104	1513.27
130	105	632.46
130	106	538.52
130	107	360.56
130	108	200.0
130	109	360.56
130	110	632.46
130	111	921.95
130	112	1216.55
130	113	1513.27
130	114	1802.78
130	115	1503.33
130	116	1074.66
130	117	608.28
130	118	316.23
130	119	100.0
130	120	316.23
130	121	509.9
130	122	608.28
130	123	905.54
130	124	1204.16
130	125	1503.33
130	126	1800.0
130	127	1500.0
130	128	600.0
130	129	300.0
130	131	300.0
130	132	600.0
130	133	900.0
130	134	1200.0
130	135	1500.0
130	136	1802.78
130	137	1503.33
130	138	1004.99
130	139	608.28
130	140	481.5
130	141	316.23
130	142	100.0
130	143	316.23
130	144	509.9
130	145	608.28
130	146	905.54
130	147	1204.16
130	148	1503.33
130	149	1811.08
130	150	1513.27
130	151	1414.21
130	152	1216.55
130	153	632.46
130	154	360.56
130	155	200.0
130	156	360.56
130	157	632.46
130	158	921.95
130	159	1216.55
130	160	1513.27
130	161	1824.83
130	162	1529.71
130	163	670.82
130	164	500.0
130	165	424.26
130	166	300.0
130	167	424.26
130	168	670.82
130	169	948.68
130	170	1236.93
130	171	1529.71
130	172	1843.91
130	173	1552.42
130	174	1456.02
130	175	1049.24
130	176	721.11
130	177	500.0
130	178	400.0
130	179	412.31
130	180	500.0
130	181	721.11
130	182	984.89
130	183	1264.91
130	184	1552.42
130	185	1868.15
130	186	1581.14
130	187	1272.36
130	188	781.02
130	189	583.1
130	190	509.9
130	191	500.0
130	192	583.1
130	193	640.31
130	194	781.02
130	195	876.58
130	196	943.4
130	197	1029.56
130	198	1300.0
130	199	1581.14
130	200	848.53
130	201	670.82
130	202	632.46
130	203	600.0
130	204	670.82
130	205	848.53
130	206	921.95
130	207	968.3
130	208	1081.67
130	209	1341.64
130	210	1615.55
130	211	1220.66
130	212	1063.01
130	213	921.95
130	214	761.58
130	215	700.0
130	216	761.58
130	217	921.95
130	218	1140.18
130	219	1389.24
130	220	1655.29
130	221	1204.16
130	222	1000.0
130	223	854.4
130	224	800.0
130	225	854.4
130	226	1700.0
130	227	2012.46
130	228	1749.29
130	229	1251.76
130	230	1081.67
130	231	948.68
130	232	900.0
130	233	948.68
130	234	2059.13
130	235	1802.78
130	236	1345.36
130	237	1736.78
130	238	2109.5
130	239	2050.1
130	240	1860.11
130	241	1702.94
130	242	1627.88
130	243	1555.63
130	244	1486.61
130	245	1421.27
130	246	1360.15
130	247	1303.84
130	248	1253.0
130	249	1208.3
130	250	1170.47
130	251	1140.18
130	252	1118.03
130	253	1104.54
130	254	1100.0
130	255	1104.54
130	256	1118.03
130	257	1140.18
130	258	1170.47
130	259	1208.3
130	260	1253.0
130	261	1303.84
130	262	1360.15
130	263	1421.27
130	264	1486.61
130	265	1780.45
130	266	2163.33
130	267	1920.94
130	268	1627.88
130	269	2220.36
130	270	2085.7
130	271	1984.94
130	272	1702.94
130	273	2280.35
130	274	2051.83
130	275	1910.5
130	276	2343.07
130	277	2121.32
130	278	1500.0
130	279	2408.32
130	280	2061.55
130	281	2404.16
130	282	2334.52
130	283	2140.09
130	284	2080.87
130	285	2024.85
130	286	1972.31
130	287	1923.54
130	288	1878.83
130	289	1838.48
130	290	1802.78
130	291	1772.0
130	292	1746.42
130	293	1726.27
130	294	1711.72
130	295	1702.94
130	296	1700.0
130	297	1702.94
130	298	1711.72
130	299	1726.27
130	300	1746.42
130	301	1772.0
130	302	1802.78
130	303	1838.48
130	304	1878.83
130	305	1923.54
130	306	1972.31
130	307	2140.09
130	308	2280.35
130	309	2220.36
130	310	2163.33
130	311	2109.5
130	312	2059.13
130	313	2012.46
130	314	1969.77
130	315	1931.32
130	316	1897.37
130	317	1868.15
130	318	1843.91
130	319	1824.83
130	320	1811.08
130	321	1802.78
130	322	1800.0
130	323	1802.78
130	324	1811.08
130	325	1843.91
130	326	1868.15
130	327	1897.37
130	328	1931.32
130	329	1969.77
130	330	2012.46
130	331	2059.13
130	332	2109.5
130	333	2163.33
130	334	2220.36
130	335	2280.35
130	336	2343.07
130	337	2408.32
130	338	2475.88
130	339	2247.22
130	340	2133.28
130	341	2624.88
130	342	2561.25
130	343	2118.96
130	344	2022.37
130	345	2193.17
130	346	2523.89
130	347	2469.82
130	348	2418.68
130	349	2370.65
130	350	2325.94
130	351	2284.73
130	352	2247.22
130	353	2184.03
130	354	2158.7
130	355	2137.76
130	356	2121.32
130	357	2109.5
130	358	2102.38
130	359	2100.0
130	360	2102.38
130	361	2109.5
130	362	2137.76
130	363	2158.7
130	364	2184.03
130	365	2213.59
130	366	2247.22
130	367	2284.73
130	368	2325.94
130	369	2370.65
130	370	2418.68
130	371	2469.82
130	372	2523.89
130	373	2580.7
130	374	2640.08
130	375	2701.85
130	376	1588.24
130	377	1632.48
