164	456	70.89
164	457	7.82
164	458	83.96
164	459	102.33
164	460	92.66
164	461	99.54
164	462	90.2
164	463	121.32
164	464	77.93
164	465	90.91
164	466	97.14
164	467	246.34
164	468	136.28
164	469	96.47
164	470	100.58
164	471	152.56
164	472	68.53
164	473	55.02
164	474	83.33
164	475	68.53
164	476	28.38
164	477	97.09
164	478	134.68
164	479	102.79
164	480	96.9
164	481	84.56
164	482	118.28
164	483	90.74
164	484	99.05
164	485	78.06
164	486	143.99
164	487	91.78
164	488	72.97
164	489	205.36
164	490	95.72
164	491	81.4
164	492	90.76
164	493	96.66
164	494	95.5
164	495	83.91
164	496	13.58
164	497	93.63
164	498	97.04
164	499	222.88
164	500	6.6
164	501	96.44
164	502	42.52
164	503	186.71
164	504	36.62
164	505	87.93
164	506	110.81
164	507	95.58
164	508	74.54
164	509	99.83
164	510	83.08
164	511	78.81
164	512	93.9
164	513	7.02
164	514	104.38
164	515	77.49
164	516	32.0
164	517	20.15
164	518	9.86
164	519	8.49
164	520	12.84
164	521	0.74
164	522	29.68
164	523	10.37
164	524	40.39
164	525	15.68
164	526	31.96
164	527	31.31
164	528	4.14
164	529	98.55
164	530	99.42
164	531	82.29
164	532	131.62
164	533	91.79
164	534	83.96
164	535	175.73
165	1	90.88
165	2	93.91
165	3	131.89
165	4	87.82
165	5	24.36
165	6	82.46
165	7	30.38
165	8	90.88
165	9	71.16
165	10	126.23
165	11	131.61
165	12	234.46
165	13	74.83
165	14	96.75
165	15	79.12
165	16	91.4
165	17	80.02
165	18	91.69
165	19	269.56
165	20	82.96
165	21	86.53
165	22	120.5
165	23	19.51
165	24	119.27
165	25	88.24
165	26	69.04
165	27	115.65
165	28	87.95
165	29	33.17
165	30	96.44
165	31	118.91
165	32	102.23
165	33	124.71
165	34	72.08
165	35	117.16
165	36	106.75
165	37	8.74
165	38	32.62
165	39	138.65
165	40	113.83
165	41	134.54
165	42	133.23
165	43	7.45
165	44	32.82
165	45	65.93
165	46	132.12
165	47	85.27
165	48	21.24
165	49	10.82
165	50	100.8
165	51	103.43
165	52	122.04
165	53	103.86
165	54	96.98
165	55	79.2
165	56	106.33
165	57	118.81
165	58	78.04
165	59	19.2
165	60	108.36
165	61	37.66
165	62	90.16
165	63	14.9
165	64	127.67
165	65	92.51
165	66	9.37
165	67	82.39
165	68	92.5
165	69	25.38
165	70	81.9
165	71	72.8
165	72	121.19
165	73	185.78
165	74	80.86
165	75	93.25
165	76	94.42
165	77	163.31
165	78	131.09
165	79	140.23
165	80	246.24
165	81	82.81
165	82	38.8
165	83	82.12
165	84	157.43
165	85	100.59
165	86	12.21
165	87	92.34
165	88	99.69
165	89	90.62
165	90	81.38
165	91	87.9
165	92	67.79
165	93	90.68
165	94	99.52
165	95	102.49
165	96	80.56
165	97	4.85
165	98	109.29
165	99	85.58
165	100	108.7
165	101	92.3
165	102	115.08
165	103	197.29
165	104	76.32
165	105	118.51
165	106	48.76
165	107	83.92
165	108	244.86
165	109	35.85
165	110	172.61
165	111	82.67
165	112	85.82
165	113	89.79
165	114	83.08
165	115	102.8
165	116	90.69
165	117	4.36
165	118	95.57
165	119	77.15
165	120	1.91
165	121	39.49
165	122	91.69
165	123	239.1
165	124	166.47
165	125	2.1
165	126	76.38
165	127	90.62
165	128	111.52
165	129	83.08
165	130	92.68
165	131	96.51
165	132	126.68
165	133	98.37
165	134	32.82
165	135	239.33
165	136	100.31
165	137	33.39
165	138	3.2
165	139	3.25
165	140	80.61
165	141	13.2
165	142	174.44
165	143	128.81
165	144	16.42
165	145	119.85
165	146	131.65
165	147	101.37
165	148	134.49
165	149	7.17
165	150	160.87
165	151	21.49
165	152	16.23
165	153	134.26
165	154	88.4
165	155	94.07
165	156	71.49
165	157	100.18
165	158	115.79
165	159	135.62
165	160	83.61
165	161	204.66
165	162	97.08
165	163	220.54
165	164	0.11
165	166	77.86
165	167	90.11
165	168	139.45
165	169	122.91
165	170	87.45
165	171	81.11
165	172	88.91
165	173	25.3
165	174	82.67
165	175	89.46
165	176	116.23
165	177	165.62
165	178	9.27
165	179	80.39
165	180	80.56
165	181	68.08
165	182	75.8
165	183	122.78
165	184	95.19
165	185	95.36
165	186	35.57
165	187	129.29
165	188	108.84
165	189	94.34
165	190	77.8
165	191	98.53
165	192	91.89
165	193	95.27
165	194	127.33
165	195	71.05
165	196	82.96
165	197	128.37
165	198	102.21
165	199	95.96
165	200	94.95
165	201	76.04
165	202	80.08
165	203	88.46
165	204	129.47
165	205	91.73
165	206	102.53
165	207	85.67
165	208	79.9
165	209	98.59
165	210	83.58
165	211	28.69
165	212	89.37
165	213	44.37
165	214	93.18
165	215	93.89
165	216	109.29
165	217	108.54
165	218	204.07
165	219	198.33
165	220	89.94
165	221	222.77
165	222	77.23
165	223	17.41
165	224	6.93
165	225	4.73
165	226	84.51
165	227	14.99
165	228	114.05
165	229	73.5
165	230	4.0
165	231	111.71
165	232	110.38
165	233	124.09
165	234	81.39
165	235	9.91
165	236	130.01
165	237	195.75
165	238	130.59
165	239	127.9
165	240	10.27
165	241	96.34
165	242	152.53
165	243	64.51
165	244	121.43
165	245	204.34
165	246	151.33
165	247	243.48
165	248	25.48
165	249	102.98
165	250	118.6
165	251	169.07
165	252	188.63
165	253	131.43
165	254	108.85
165	255	35.85
165	256	32.46
165	257	36.06
165	258	82.61
165	259	85.72
165	260	101.49
165	261	116.84
165	262	83.22
165	263	114.7
165	264	81.18
165	265	95.89
165	266	95.79
165	267	91.73
165	268	9.83
165	269	36.06
165	270	88.86
165	271	83.58
165	272	83.44
165	273	86.65
165	274	54.49
165	275	92.42
165	276	74.22
165	277	97.57
165	278	95.82
165	279	97.51
165	280	83.44
165	281	93.52
165	282	69.52
165	283	60.35
165	284	81.44
165	285	91.73
165	286	83.52
165	287	133.91
165	288	125.36
165	289	200.81
165	290	89.62
165	291	123.98
165	292	116.84
165	293	87.83
165	294	165.9
165	295	79.89
165	296	79.79
165	297	81.8
165	298	50.78
165	299	33.9
165	300	130.97
165	301	98.76
165	302	11.61
165	303	13.96
165	304	142.62
165	305	91.73
165	306	241.25
165	307	123.92
165	308	241.21
165	309	27.81
165	310	30.2
165	311	134.52
165	312	16.93
165	313	22.44
165	314	92.42
165	315	93.9
165	316	11.56
165	317	97.72
165	318	161.08
165	319	90.63
165	320	97.33
165	321	82.86
165	322	206.11
165	323	121.21
165	324	86.8
165	325	133.91
165	326	214.42
165	327	88.35
165	328	153.84
165	329	84.91
165	330	10.21
165	331	111.13
165	332	89.08
165	333	14.34
165	334	133.31
165	335	94.82
165	336	81.31
165	337	91.7
165	338	89.56
165	339	267.21
165	340	97.4
165	341	18.11
165	342	127.36
165	343	90.35
165	344	82.81
165	345	89.34
165	346	102.72
165	347	212.99
165	348	119.59
165	349	90.05
165	350	71.8
165	351	124.47
165	352	100.68
165	353	223.54
165	354	82.0
165	355	94.53
165	356	85.0
165	357	9.91
165	358	94.33
165	359	113.7
165	360	211.27
165	361	15.82
165	362	92.53
165	363	12.39
165	364	74.81
165	365	4.36
165	366	75.5
165	367	14.02
165	368	83.11
165	369	85.67
165	370	218.61
165	371	95.96
165	372	86.2
165	373	109.29
165	374	87.19
165	375	77.72
165	376	26.23
165	377	85.67
165	378	199.58
165	379	212.01
165	380	97.75
165	381	8.56
165	382	8.47
165	383	30.13
165	384	80.08
165	385	83.5
165	386	3.57
165	387	131.49
165	388	85.7
165	389	96.35
165	390	190.23
165	391	94.96
165	392	236.01
165	393	38.64
165	394	33.32
165	395	97.69
165	396	93.46
165	397	97.32
165	398	33.96
165	399	33.34
165	400	82.97
165	401	95.39
165	402	75.95
165	403	77.19
165	404	69.92
165	405	98.68
165	406	65.43
165	407	181.12
165	408	87.53
165	409	111.44
165	410	77.51
165	411	76.04
165	412	97.61
165	413	95.6
165	414	81.98
165	415	81.38
165	416	95.36
165	417	230.07
165	418	78.07
165	419	87.98
165	420	130.85
165	421	156.52
165	422	43.72
165	423	130.14
165	424	29.3
165	425	35.26
165	426	74.48
165	427	19.78
165	428	128.92
165	429	58.74
165	430	76.43
165	431	74.96
165	432	127.67
165	433	27.58
165	434	39.31
165	435	98.65
165	436	209.74
165	437	84.14
165	438	146.13
165	439	39.31
165	440	204.71
165	441	139.48
165	442	65.85
165	443	191.18
165	444	38.66
165	445	101.42
165	446	32.56
165	447	32.55
165	448	29.42
165	449	105.81
165	450	104.59
165	451	28.41
165	452	58.37
165	453	75.37
165	454	106.45
165	455	99.4
165	456	70.81
165	457	7.92
165	458	83.86
165	459	102.23
165	460	92.55
165	461	99.42
165	462	90.1
165	463	121.21
165	464	77.82
165	465	90.8
165	466	97.04
165	467	246.23
165	468	136.17
165	469	96.36
165	470	100.47
165	471	152.45
165	472	68.42
165	473	54.91
165	474	83.22
165	475	68.42
165	476	28.38
165	477	96.98
165	478	134.57
165	479	102.68
165	480	96.79
165	481	84.45
165	482	118.17
165	483	90.63
165	484	98.95
165	485	77.95
165	486	143.89
165	487	91.67
165	488	72.91
165	489	205.25
165	490	95.61
165	491	81.29
165	492	90.65
165	493	96.55
165	494	95.39
165	495	83.8
165	496	13.67
165	497	93.52
165	498	96.93
165	499	222.77
165	500	6.6
165	501	96.33
165	502	42.5
165	503	186.6
165	504	36.54
165	505	87.82
165	506	110.7
165	507	95.47
165	508	74.48
165	509	99.72
165	510	82.97
165	511	78.7
165	512	93.79
165	513	6.93
165	514	104.27
165	515	77.38
165	516	32.11
165	517	20.04
165	518	9.76
165	519	8.39
165	520	12.74
165	521	0.63
165	522	29.58
165	523	10.27
165	524	40.5
165	525	15.78
165	526	32.07
165	527	31.2
165	528	4.04
165	529	98.44
165	530	99.31
165	531	82.18
165	532	131.51
165	533	91.68
165	534	83.86
165	535	175.62
166	1	21.62
166	2	16.11
166	3	58.98
166	4	48.18
166	5	101.94
166	6	5.58
166	7	100.3
166	8	48.28
166	9	25.73
166	10	63.14
166	11	65.42
166	12	169.08
166	13	23.25
166	14	18.89
166	15	16.96
166	16	19.26
166	17	18.34
166	18	18.74
166	19	201.92
166	20	16.17
166	21	19.23
166	22	46.56
166	23	96.98
166	24	47.03
166	25	10.66
166	26	143.65
166	27	40.92
166	28	10.65
166	29	66.1
166	30	21.75
166	31	47.59
166	32	24.48
166	33	58.72
166	34	93.62
166	35	48.71
166	36	33.51
166	37	80.63
166	38	75.87
166	39	67.03
166	40	40.26
166	41	62.69
166	42	57.64
166	43	71.66
166	44	80.65
166	45	83.32
166	46	66.84
166	47	14.6
166	48	61.95
166	49	67.29
166	50	26.99
166	51	27.76
166	52	59.81
166	53	33.79
166	54	19.41
166	55	5.34
166	56	73.37
166	57	45.91
166	58	1.13
166	59	96.72
166	60	54.78
166	61	66.65
166	62	13.23
166	63	62.97
166	64	54.17
166	65	17.28
166	66	82.73
166	67	4.8
166	68	18.92
166	69	102.52
166	70	11.09
166	71	41.34
166	72	66.6
166	73	113.67
166	74	40.92
166	75	15.4
166	76	19.5
166	77	92.93
166	78	79.84
166	79	67.62
166	80	178.4
166	81	10.46
166	82	83.67
166	83	5.41
166	84	85.79
166	85	24.66
166	86	65.78
166	87	14.63
166	88	25.69
166	89	15.03
166	90	4.27
166	91	10.79
166	92	80.28
166	93	14.71
166	94	22.87
166	95	26.0
166	96	102.09
166	97	73.02
166	98	33.43
166	99	9.14
166	100	61.23
166	101	20.73
166	102	43.99
166	103	123.06
166	104	19.97
166	105	70.83
166	106	67.09
166	107	6.36
166	108	178.7
166	109	74.12
166	110	99.34
166	111	5.02
166	112	9.49
166	113	16.14
166	114	9.86
166	115	29.21
166	116	13.52
166	117	82.22
166	118	21.94
166	119	44.51
166	120	76.31
166	121	86.1
166	122	18.27
166	123	171.94
166	124	97.32
166	125	78.02
166	126	20.08
166	127	14.34
166	128	35.61
166	129	9.86
166	130	47.79
166	131	18.66
166	132	90.23
166	133	26.54
166	134	81.43
166	135	171.8
166	136	27.23
166	137	74.76
166	138	79.33
166	139	79.34
166	140	3.64
166	141	78.68
166	142	100.88
166	143	62.3
166	144	92.71
166	145	46.94
166	146	74.99
166	147	26.65
166	148	90.61
166	149	72.39
166	150	86.87
166	151	99.34
166	152	92.46
166	153	62.44
166	154	12.75
166	155	25.8
166	156	40.38
166	157	51.66
166	158	49.94
166	159	63.99
166	160	7.44
166	161	136.05
166	162	19.73
166	163	151.56
166	164	77.97
166	165	77.86
166	167	12.77
166	168	67.48
166	169	65.64
166	170	13.03
166	171	3.73
166	172	11.55
166	173	102.35
166	174	5.02
166	175	13.2
166	176	41.31
166	177	89.52
166	178	69.15
166	179	4.05
166	180	102.09
166	181	141.81
166	182	16.31
166	183	72.76
166	184	17.67
166	185	21.76
166	186	67.25
166	187	55.56
166	188	61.35
166	189	19.84
166	190	45.43
166	191	24.6
166	192	14.85
166	193	20.36
166	194	81.56
166	195	26.05
166	196	5.15
166	197	80.83
166	198	24.45
166	199	18.52
166	200	32.97
166	201	84.31
166	202	2.95
166	203	13.91
166	204	66.3
166	205	17.2
166	206	24.68
166	207	14.54
166	208	16.37
166	209	22.31
166	210	6.42
166	211	92.73
166	212	14.14
166	213	91.91
166	214	15.6
166	215	16.15
166	216	31.5
166	217	36.1
166	218	128.74
166	219	124.22
166	220	25.05
166	221	146.71
166	222	154.76
166	223	92.22
166	224	72.62
166	225	73.13
166	226	16.48
166	227	91.31
166	228	36.83
166	229	92.25
166	230	81.2
166	231	36.88
166	232	36.51
166	233	55.41
166	234	5.77
166	235	68.53
166	236	64.68
166	237	127.34
166	238	86.44
166	239	70.7
166	240	67.76
166	241	43.69
166	242	77.61
166	243	19.23
166	244	65.73
166	245	130.05
166	246	78.67
166	247	172.17
166	248	78.87
166	249	25.82
166	250	54.01
166	251	94.95
166	252	118.62
166	253	58.9
166	254	64.71
166	255	74.12
166	256	110.29
166	257	113.81
166	258	4.77
166	259	9.63
166	260	55.18
166	261	43.75
166	262	11.87
166	263	36.85
166	264	17.2
166	265	18.51
166	266	18.4
166	267	47.72
166	268	68.58
166	269	113.81
166	270	11.78
166	271	6.42
166	272	6.2
166	273	9.65
166	274	96.38
166	275	17.27
166	276	15.09
166	277	21.64
166	278	25.8
166	279	20.9
166	280	6.2
166	281	47.83
166	282	27.26
166	283	93.15
166	284	3.62
166	285	47.72
166	286	6.18
166	287	87.71
166	288	76.63
166	289	129.75
166	290	12.87
166	291	77.5
166	292	47.58
166	293	13.26
166	294	95.19
166	295	13.27
166	296	21.83
166	297	3.99
166	298	77.91
166	299	78.13
166	300	73.16
166	301	22.74
166	302	89.41
166	303	79.09
166	304	70.93
166	305	17.2
166	306	175.88
166	307	53.99
166	308	175.84
166	309	98.92
166	310	89.95
166	311	72.54
166	312	79.06
166	313	89.45
166	314	17.27
166	315	24.35
166	316	89.34
166	317	27.06
166	318	93.44
166	319	14.61
166	320	19.48
166	321	5.01
166	322	132.99
166	323	43.46
166	324	13.89
166	325	87.71
166	326	145.12
166	327	15.07
166	328	97.19
166	329	7.64
166	330	87.42
166	331	33.48
166	332	11.93
166	333	87.28
166	334	87.9
166	335	18.32
166	336	100.94
166	337	16.57
166	338	12.93
166	339	196.58
166	340	23.99
166	341	76.53
166	342	69.2
166	343	16.54
166	344	5.06
166	345	14.44
166	346	46.3
166	347	137.28
166	348	46.06
166	349	40.81
166	350	36.44
166	351	74.72
166	352	22.87
166	353	147.46
166	354	7.81
166	355	17.65
166	356	7.37
166	357	68.53
166	358	16.47
166	359	37.22
166	360	136.32
166	361	93.07
166	362	20.02
166	363	90.23
166	364	12.33
166	365	82.22
166	366	2.77
166	367	79.09
166	368	18.79
166	369	9.67
166	370	142.66
166	371	18.52
166	372	8.93
166	373	33.42
166	374	41.33
166	375	10.02
166	376	74.69
166	377	9.67
166	378	123.22
166	379	148.37
166	380	50.49
166	381	71.99
166	382	70.35
166	383	107.73
166	384	2.95
166	385	9.37
166	386	75.12
166	387	74.13
166	388	16.37
166	389	24.47
166	390	118.34
166	391	24.4
166	392	165.54
166	393	69.8
166	394	85.41
166	395	20.56
166	396	19.12
166	397	23.05
166	398	66.48
166	399	85.43
166	400	11.64
166	401	19.89
166	402	21.97
166	403	19.23
166	404	67.6
166	405	26.37
166	406	18.84
166	407	108.63
166	408	10.96
166	409	38.22
166	410	95.25
166	411	84.31
166	412	22.05
166	413	20.7
166	414	7.03
166	415	47.3
166	416	21.76
166	417	156.29
166	418	101.56
166	419	10.55
166	420	59.98
166	421	81.67
166	422	70.07
166	423	63.01
166	424	91.99
166	425	112.9
166	426	86.55
166	427	95.19
166	428	80.0
166	429	19.3
166	430	107.78
166	431	10.92
166	432	54.17
166	433	72.29
166	434	116.18
166	435	33.27
166	436	133.58
166	437	6.84
166	438	84.27
166	439	117.16
166	440	129.26
166	441	67.49
166	442	40.31
166	443	121.41
166	444	116.52
166	445	26.24
166	446	89.41
166	447	89.37
166	448	69.34
166	449	31.51
166	450	29.91
166	451	106.19
166	452	25.25
166	453	2.54
166	454	31.33
166	455	24.44
166	456	73.19
166	457	85.36
166	458	6.58
166	459	24.48
166	460	16.03
166	461	26.72
166	462	12.68
166	463	43.46
166	464	16.01
166	465	14.4
166	466	19.48
166	467	179.63
166	468	63.21
166	469	20.0
166	470	26.74
166	471	76.35
166	472	26.92
166	473	26.83
166	474	11.87
166	475	26.92
166	476	90.0
166	477	19.41
166	478	60.05
166	479	28.32
166	480	28.38
166	481	12.34
166	482	45.9
166	483	32.82
166	484	54.5
166	485	17.84
166	486	89.46
166	487	24.29
166	488	90.93
166	489	130.57
166	490	24.22
166	491	4.24
166	492	15.8
166	493	20.92
166	494	19.89
166	495	8.9
166	496	90.99
166	497	23.37
166	498	19.35
166	499	146.71
166	500	79.38
166	501	23.04
166	502	89.72
166	503	114.68
166	504	67.43
166	505	13.82
166	506	35.13
166	507	20.01
166	508	86.55
166	509	23.07
166	510	15.15
166	511	11.95
166	512	18.51
166	513	72.62
166	514	26.76
166	515	16.81
166	516	107.2
166	517	57.82
166	518	68.32
166	519	69.72
166	520	65.44
166	521	77.23
166	522	48.42
166	523	67.76
166	524	117.02
166	525	91.07
166	526	107.88
166	527	46.67
166	528	73.89
166	529	23.26
166	530	23.52
166	531	12.92
166	532	74.68
166	533	15.67
166	534	6.58
166	535	101.8
167	1	14.72
167	2	6.64
167	3	46.66
167	4	47.1
167	5	114.03
167	6	10.43
167	7	111.45
167	8	46.28
167	9	30.06
167	10	53.28
167	11	54.62
167	12	157.29
167	13	26.22
167	14	7.86
167	15	18.27
167	16	10.93
167	17	18.89
167	18	9.83
167	19	189.75
167	20	14.67
167	21	15.12
167	22	34.19
167	23	109.05
167	24	35.11
167	25	2.23
167	26	156.36
167	27	28.43
167	28	2.17
167	29	76.0
167	30	10.33
167	31	35.92
167	32	13.81
167	33	48.23
167	34	99.44
167	35	37.92
167	36	21.78
167	37	92.47
167	38	85.77
167	39	54.88
167	40	28.13
167	41	50.55
167	42	44.9
167	43	83.72
167	44	90.62
167	45	89.32
167	46	56.23
167	47	10.92
167	48	73.36
167	49	79.44
167	50	15.49
167	51	15.28
167	52	50.37
167	53	23.52
167	54	6.88
167	55	11.09
167	56	70.71
167	57	33.83
167	58	13.0
167	59	108.81
167	60	48.41
167	61	76.01
167	62	9.1
167	63	75.25
167	64	41.78
167	65	6.41
167	66	94.6
167	67	7.98
167	68	9.28
167	69	114.96
167	70	11.07
167	71	44.31
167	72	58.92
167	73	101.16
167	74	41.4
167	75	5.02
167	76	8.32
167	77	80.77
167	78	72.28
167	79	55.27
167	80	166.26
167	81	9.58
167	82	93.12
167	83	7.99
167	84	73.46
167	85	17.78
167	86	77.97
167	87	2.75
167	88	14.22
167	89	4.7
167	90	8.8
167	91	2.25
167	92	85.81
167	93	3.92
167	94	10.16
167	95	13.29
167	96	107.39
167	97	85.27
167	98	20.78
167	99	4.77
167	100	56.0
167	101	12.3
167	102	32.55
167	103	110.34
167	104	22.59
167	105	64.72
167	106	74.97
167	107	6.41
167	108	166.77
167	109	83.67
167	110	86.73
167	111	7.75
167	112	4.65
167	113	7.84
167	114	8.8
167	115	17.63
167	116	0.91
167	117	94.48
167	118	11.35
167	119	46.29
167	120	88.52
167	121	95.58
167	122	9.09
167	123	159.91
167	124	85.33
167	125	90.18
167	126	22.64
167	127	3.19
167	128	22.92
167	129	8.8
167	130	45.16
167	131	7.27
167	132	85.58
167	133	16.33
167	134	91.42
167	135	159.71
167	136	16.14
167	137	84.57
167	138	91.45
167	139	91.46
167	140	9.57
167	141	90.22
167	142	88.24
167	143	51.52
167	144	104.64
167	145	34.82
167	146	66.31
167	147	14.67
167	148	84.28
167	149	84.42
167	150	74.22
167	151	111.6
167	152	104.38
167	153	50.31
167	154	4.25
167	155	18.1
167	156	43.73
167	157	47.25
167	158	39.96
167	159	51.88
167	160	6.64
167	161	123.93
167	162	7.01
167	163	139.34
167	164	90.22
167	165	90.11
167	166	12.77
167	168	55.26
167	169	57.28
167	170	6.27
167	171	10.62
167	172	1.22
167	173	114.32
167	174	7.75
167	175	3.01
167	176	28.78
167	177	76.75
167	178	81.26
167	179	9.73
167	180	107.39
167	181	154.54
167	182	19.93
167	183	65.91
167	184	9.24
167	185	11.23
167	186	76.85
167	187	43.11
167	188	56.1
167	189	8.99
167	190	47.06
167	191	13.3
167	192	2.21
167	193	9.0
167	194	75.24
167	195	30.38
167	196	7.75
167	197	74.12
167	198	12.22
167	199	10.06
167	200	26.85
167	201	88.81
167	202	11.56
167	203	6.08
167	204	56.27
167	205	7.22
167	206	13.28
167	207	10.42
167	208	17.21
167	209	9.75
167	210	6.56
167	211	103.54
167	212	5.04
167	213	101.14
167	214	3.17
167	215	4.18
167	216	20.25
167	217	24.56
167	218	115.97
167	219	111.5
167	220	19.77
167	221	133.95
167	222	166.72
167	223	103.99
167	224	84.66
167	225	85.41
167	226	13.69
167	227	103.79
167	228	24.12
167	229	97.76
167	230	93.36
167	231	24.45
167	232	24.4
167	233	44.27
167	234	8.81
167	235	80.64
167	236	54.13
167	237	115.29
167	238	80.24
167	239	62.08
167	240	80.11
167	241	39.18
167	242	64.89
167	243	31.38
167	244	57.8
167	245	117.32
167	246	66.23
167	247	159.64
167	248	89.48
167	249	13.07
167	250	44.18
167	251	82.27
167	252	106.37
167	253	46.66
167	254	60.05
167	255	83.67
167	256	122.48
167	257	125.93
167	258	8.18
167	259	4.92
167	260	50.98
167	261	31.66
167	262	10.32
167	263	25.14
167	264	17.03
167	265	5.8
167	266	5.69
167	267	45.38
167	268	80.68
167	269	125.93
167	270	1.42
167	271	6.56
167	272	6.72
167	273	3.5
167	274	104.72
167	275	6.49
167	276	20.07
167	277	9.31
167	278	16.94
167	279	8.24
167	280	6.72
167	281	44.94
167	282	32.05
167	283	100.56
167	284	9.21
167	285	45.38
167	286	6.68
167	287	80.97
167	288	69.86
167	289	117.33
167	290	1.83
167	291	71.25
167	292	36.59
167	293	6.03
167	294	82.96
167	295	14.64
167	296	22.32
167	297	8.85
167	298	85.76
167	299	87.94
167	300	64.26
167	301	10.29
167	302	101.6
167	303	90.58
167	304	58.72
167	305	7.22
167	306	164.07
167	307	42.53
167	308	164.03
167	309	110.21
167	310	100.48
167	311	62.59
167	312	90.35
167	313	100.63
167	314	6.49
167	315	16.22
167	316	101.53
167	317	17.5
167	318	81.77
167	319	3.81
167	320	7.95
167	321	8.32
167	322	120.34
167	323	31.11
167	324	8.33
167	325	80.97
167	326	132.87
167	327	8.02
167	328	87.74
167	329	5.24
167	330	99.8
167	331	21.01
167	332	1.16
167	333	98.99
167	334	81.33
167	335	5.85
167	336	106.03
167	337	6.12
167	338	2.15
167	339	184.09
167	340	13.15
167	341	87.72
167	342	60.4
167	343	7.8
167	344	8.75
167	345	5.62
167	346	40.02
167	347	124.51
167	348	33.79
167	349	38.13
167	350	39.76
167	351	67.82
167	352	12.07
167	353	134.7
167	354	8.81
167	355	4.97
167	356	5.42
167	357	80.64
167	358	5.56
167	359	24.46
167	360	123.56
167	361	105.12
167	362	11.01
167	363	102.5
167	364	17.93
167	365	94.48
167	366	14.74
167	367	90.58
167	368	17.2
167	369	5.03
167	370	129.9
167	371	10.06
167	372	3.93
167	373	20.77
167	374	39.73
167	375	14.33
167	376	85.2
167	377	5.03
167	378	110.47
167	379	136.94
167	380	46.65
167	381	83.94
167	382	82.43
167	383	119.81
167	384	11.56
167	385	7.91
167	386	87.27
167	387	65.3
167	388	12.5
167	389	14.65
167	390	105.84
167	391	15.55
167	392	153.11
167	393	79.01
167	394	95.47
167	395	7.79
167	396	8.64
167	397	11.75
167	398	76.28
167	399	95.49
167	400	10.39
167	401	8.1
167	402	24.53
167	403	21.45
167	404	72.05
167	405	15.88
167	406	30.85
167	407	96.1
167	408	3.13
167	409	26.28
167	410	100.4
167	411	88.81
167	412	9.94
167	413	9.29
167	414	8.49
167	415	48.02
167	416	11.23
167	417	143.57
167	418	107.18
167	419	2.23
167	420	48.11
167	421	68.95
167	422	78.65
167	423	52.03
167	424	102.71
167	425	124.97
167	426	91.47
167	427	106.99
167	428	73.0
167	429	31.38
167	430	114.19
167	431	17.05
167	432	41.78
167	433	82.68
167	434	128.69
167	435	25.4
167	436	120.83
167	437	6.03
167	438	74.0
167	439	129.42
167	440	116.49
167	441	55.27
167	442	45.25
167	443	109.19
167	444	128.77
167	445	14.04
167	446	99.7
167	447	99.66
167	448	79.58
167	449	19.45
167	450	17.74
167	451	118.5
167	452	34.76
167	453	15.05
167	454	18.93
167	455	12.5
167	456	77.8
167	457	97.5
167	458	6.31
167	459	13.81
167	460	3.85
167	461	15.93
167	462	7.44
167	463	31.11
167	464	18.36
167	465	3.0
167	466	6.93
167	467	167.64
167	468	50.84
167	469	7.52
167	470	15.31
167	471	63.58
167	472	32.19
167	473	37.18
167	474	10.32
167	475	32.19
167	476	100.69
167	477	6.88
167	478	47.43
167	479	16.4
167	480	19.91
167	481	9.39
167	482	33.99
167	483	28.7
167	484	50.94
167	485	19.79
167	486	80.74
167	487	17.68
167	488	96.43
167	489	117.81
167	490	14.82
167	491	8.88
167	492	6.12
167	493	8.88
167	494	8.1
167	495	7.18
167	496	103.07
167	497	15.12
167	498	6.83
167	499	133.95
167	500	91.33
167	501	12.48
167	502	99.03
167	503	102.2
167	504	76.91
167	505	6.88
167	506	22.52
167	507	8.22
167	508	91.47
167	509	10.35
167	510	13.66
167	511	14.67
167	512	7.2
167	513	84.66
167	514	14.16
167	515	19.3
167	516	119.82
167	517	70.08
167	518	80.68
167	519	82.07
167	520	77.83
167	521	89.48
167	522	60.85
167	523	80.11
167	524	129.57
167	525	103.6
167	526	120.46
167	527	59.02
167	528	86.18
167	529	11.28
167	530	11.17
167	531	12.3
167	532	65.96
167	533	4.32
167	534	6.31
167	535	89.14
168	1	49.04
168	2	55.73
168	3	8.69
168	4	62.07
168	5	161.85
168	6	65.63
168	7	154.89
168	8	58.73
168	9	68.64
168	10	23.53
168	11	16.24
168	12	102.35
168	13	64.73
168	14	52.78
168	15	60.55
168	16	49.43
168	17	59.54
168	18	49.51
168	19	134.5
168	20	57.05
168	21	53.28
168	22	21.13
168	23	156.94
168	24	20.64
168	25	57.49
168	26	207.92
168	27	26.97
168	28	57.16
168	29	116.95
168	30	45.76
168	31	20.63
168	32	50.89
168	33	19.41
168	34	123.24
168	35	22.78
168	36	34.09
168	37	139.76
168	38	125.87
168	39	1.28
168	40	27.22
168	41	4.92
168	42	16.0
168	43	132.34
168	44	130.55
168	45	115.15
168	46	18.05
168	47	55.51
168	48	119.83
168	49	128.66
168	50	40.6
168	51	40.0
168	52	26.28
168	53	35.71
168	54	49.97
168	55	63.79
168	56	68.34
168	57	21.59
168	58	67.95
168	59	156.76
168	60	42.4
168	61	115.14
168	62	61.1
168	63	125.2
168	64	13.64
168	65	50.22
168	66	141.89
168	67	62.81
168	68	49.02
