param n := 439;
param deposito := 439;
param numero_clusters := 88;
param factor := 1;

set Np[1]:= 429 431  ;
set Np[2]:= 439  ;
set Np[3]:= 26 27 28 29 30 31 63  ;
set Np[4]:= 389 390  ;
set Np[5]:= 248 249 252 254 255 256 257 258 314 315 316  ;
set Np[6]:= 83 84 85  ;
set Np[7]:= 432 433  ;
set Np[8]:= 385 386 387 388  ;
set Np[9]:= 342 343  ;
set Np[10]:= 95 96 97 98 99 100  ;
set Np[11]:= 1 2 3 4 5 6 7 8 46 49  ;
set Np[12]:= 190 223 224  ;
set Np[13]:= 189  ;
set Np[14]:= 434  ;
set Np[15]:= 403 408  ;
set Np[16]:= 291 292 293 359  ;
set Np[17]:= 406 407  ;
set Np[18]:= 402 404  ;
set Np[19]:= 419 420  ;
set Np[20]:= 77 78 86 87  ;
set Np[21]:= 149 186  ;
set Np[22]:= 285 286 287 340  ;
set Np[23]:= 110 111 112 147  ;
set Np[24]:= 415 416  ;
set Np[25]:= 384 393 394 395  ;
set Np[26]:= 304 305 325 326 327 328 329 330 331  ;
set Np[27]:= 154 155 156 157 158 159 177 178 179 180 181 182 195 196 197 198 199 200  ;
set Np[28]:= 20 21 22 24 65 66 67 68  ;
set Np[29]:= 337 338 339 360 361 362 363 370  ;
set Np[30]:= 163 164 165 166 167 168 169 170  ;
set Np[31]:= 412 413 422 423  ;
set Np[32]:= 15 16 17 33 34 35  ;
set Np[33]:= 230 281  ;
set Np[34]:= 435 436 437 438  ;
set Np[35]:= 103 113 114 143 152  ;
set Np[36]:= 226 227 228 229 283  ;
set Np[37]:= 376 377  ;
set Np[38]:= 79 80 81 82  ;
set Np[39]:= 216 217 218 219 220 237 238 239 240 241 265 266 267  ;
set Np[40]:= 374 375 381  ;
set Np[41]:= 311 312 313 320 321 322 323 324  ;
set Np[42]:= 288 289 290  ;
set Np[43]:= 73 74  ;
set Np[44]:= 171 172 173 174 175 176 201 202 203 204 205 206 207 208 210  ;
set Np[45]:= 32 59 60 61 62 75 76  ;
set Np[46]:= 18 19  ;
set Np[47]:= 145 148 185  ;
set Np[48]:= 277 278 279 294 295 296  ;
set Np[49]:= 418 428  ;
set Np[50]:= 409 410 411 424 425 426  ;
set Np[51]:= 187  ;
set Np[52]:= 282  ;
set Np[53]:= 268 269 270 271 272 301 302 303  ;
set Np[54]:= 124 125 126 127 134 135 136 137 138 160 161 162  ;
set Np[55]:= 231 232 280  ;
set Np[56]:= 367 368 369 378  ;
set Np[57]:= 400 401  ;
set Np[58]:= 23 25  ;
set Np[59]:= 150 151 153 183 184 191 192 193 194  ;
set Np[60]:= 108 109 144 146  ;
set Np[61]:= 297 298 299 300 332 333 334 335 336 364 365 366  ;
set Np[62]:= 92 93 94 102  ;
set Np[63]:= 350 351 352 353 354 355 356 357 358  ;
set Np[64]:= 211 212 213 214 215 242 243 244 245 246 247 259 260 261  ;
set Np[65]:= 48 50 51 52 53 54 55 56  ;
set Np[66]:= 391 392 399  ;
set Np[67]:= 69 70 71 72 88 89 90 91 104 105 106 107  ;
set Np[68]:= 371 372 373 382 383  ;
set Np[69]:= 9 10 11 12 13 14 36 37  ;
set Np[70]:= 101 115 116 117 118 119 120 121 122 123 139 140 141 142  ;
set Np[71]:= 57 58  ;
set Np[72]:= 405 417  ;
set Np[73]:= 284 344  ;
set Np[74]:= 128 129 130 131 132 133  ;
set Np[75]:= 317 318 319  ;
set Np[76]:= 262 263 264 306 307 308 309 310  ;
set Np[77]:= 427 430  ;
set Np[78]:= 345 346 347 348 349  ;
set Np[79]:= 221 222 233 234 235 236  ;
set Np[80]:= 188 225  ;
set Np[81]:= 396 397 398  ;
set Np[82]:= 414 421  ;
set Np[83]:= 273 274 275 276  ;
set Np[84]:= 341  ;
set Np[85]:= 379 380  ;
set Np[86]:= 38 39 40 41 42 43 44 45 47  ;
set Np[87]:= 209 250 251 253  ;
set Np[88]:= 64  ;


param c:=
47	146	3759.4
47	147	3767.79
47	148	3813.3
47	149	3029.13
47	150	4685.22
47	151	4777.36
47	152	4805.86
47	153	4911.85
47	154	5067.11
47	155	5170.65
47	156	5255.77
47	157	5409.83
47	158	5487.31
47	159	5640.59
47	160	5790.62
47	161	5942.91
47	162	6008.85
47	163	6119.33
47	164	6238.44
47	165	6357.77
47	166	6379.9
47	167	6477.32
47	168	6666.19
47	169	6538.59
47	170	6572.15
47	171	6517.91
47	172	6392.62
47	173	6262.64
47	174	6300.05
47	175	6017.32
47	176	5942.33
47	177	5718.94
47	178	5647.18
47	179	5491.47
47	180	5422.46
47	181	5277.13
47	182	5154.19
47	183	5089.82
47	184	4871.47
47	185	4184.64
47	186	3382.03
47	187	2784.11
47	188	2577.3
47	189	2482.44
47	190	4618.51
47	191	4889.4
47	192	5004.81
47	193	5145.02
47	194	5252.92
47	195	5361.55
47	196	5470.89
47	197	5580.88
47	198	5738.3
47	199	5802.69
47	200	5914.44
47	201	6026.71
47	202	6139.47
47	203	6252.7
47	204	6191.22
47	205	6366.37
47	206	6483.3
47	207	6598.2
47	208	6732.8
47	209	6898.6
47	210	6541.45
47	211	6430.88
47	212	6320.85
47	213	6211.38
47	214	6102.51
47	215	5994.27
47	216	5835.93
47	217	5779.81
47	218	5673.68
47	219	5568.33
47	220	5463.8
47	221	5360.15
47	222	5115.3
47	223	4857.02
47	224	4650.94
47	225	2912.04
47	226	3930.17
47	227	4101.37
47	228	4395.59
47	229	4236.3
47	230	3467.89
47	231	3231.2
47	232	3194.23
47	233	5173.31
47	234	5251.49
47	235	5330.4
47	236	5410.0
47	237	5490.28
47	238	5571.19
47	239	5652.71
47	240	5734.82
47	241	5852.35
47	242	6026.45
47	243	6110.9
47	244	6195.82
47	245	6281.17
47	246	6474.76
47	247	6561.44
47	248	6648.5
47	249	6735.91
47	250	6697.62
47	251	6808.91
47	252	6913.44
47	253	6977.11
47	254	7169.38
47	255	7011.11
47	256	6885.67
47	257	6800.18
47	258	6715.09
47	259	6630.42
47	260	6441.52
47	261	6358.31
47	262	6275.6
47	263	6193.39
47	264	6080.3
47	265	5910.0
47	266	5830.36
47	267	5751.36
47	268	5673.02
47	269	5595.37
47	270	5518.44
47	271	5442.25
47	272	5366.85
47	273	5126.52
47	274	5056.31
47	275	4987.11
47	276	4918.97
47	277	4851.93
47	278	4786.05
47	279	4721.36
47	280	3592.09
47	281	3757.66
47	282	3944.62
47	283	4590.82
47	284	4900.57
47	285	3691.63
47	286	3729.11
47	287	3853.98
47	288	3863.69
47	289	3879.19
47	290	3927.23
47	291	3959.56
47	292	4040.19
47	293	4088.17
47	294	4955.43
47	295	5017.1
47	296	5079.99
47	297	5144.05
47	298	5209.25
47	299	5275.53
47	300	5342.87
47	301	5500.06
47	302	5643.86
47	303	5712.1
47	304	5785.16
47	305	5816.46
47	306	5912.12
47	307	6106.61
47	308	6205.34
47	309	6305.01
47	310	6405.56
47	311	6565.49
47	312	6609.18
47	313	6712.16
47	314	6809.23
47	315	6962.26
47	316	7041.04
47	317	7317.87
47	318	7187.01
47	319	7095.11
47	320	6945.01
47	321	6845.53
47	322	6685.48
47	323	6649.15
47	324	6552.34
47	325	6456.49
47	326	6361.65
47	327	6175.2
47	328	6083.69
47	329	5957.61
47	330	5816.2
47	331	5886.69
47	332	5781.92
47	333	5491.47
47	334	5425.98
47	335	5361.55
47	336	5298.23
47	337	5236.05
47	338	5175.06
47	339	5115.3
47	340	4090.0
47	341	4457.86
47	342	4676.8
47	343	4803.25
47	344	5013.11
47	345	4380.78
47	346	4387.05
47	347	4262.41
47	348	4395.59
47	349	4276.46
47	350	4426.77
47	351	4443.11
47	352	4320.08
47	353	4461.64
47	354	4349.5
47	355	4517.33
47	356	4543.26
47	357	4423.02
47	358	4571.24
47	359	4466.89
47	360	5360.15
47	361	5417.22
47	362	5475.51
47	363	5535.0
47	364	5595.65
47	365	5657.41
47	366	5720.25
47	367	5946.53
47	368	5855.02
47	369	5725.49
47	370	5445.76
47	371	5410.29
47	372	5431.91
47	373	5297.41
47	374	5153.88
47	375	5263.61
47	376	4904.08
47	377	4920.62
47	378	6076.85
47	379	5418.72
47	380	5403.7
47	381	5494.09
47	382	5628.94
47	383	5645.46
47	384	5858.17
47	385	6490.62
47	386	6733.96
47	387	6815.88
47	388	7065.5
47	389	5892.21
47	390	5880.32
47	391	5873.88
47	392	6006.51
47	393	6130.1
47	394	6025.16
47	395	6095.54
47	396	6549.14
47	397	6357.77
47	398	6322.03
47	399	6202.27
47	400	7443.87
47	401	7253.66
47	402	8692.85
47	403	7402.41
47	404	8842.83
47	405	9129.21
47	406	7230.36
47	407	7300.56
47	408	7765.03
47	409	7901.94
47	410	8012.8
47	411	7873.53
47	412	7842.51
47	413	7700.16
47	414	7415.23
47	415	7912.1
47	416	7995.7
47	417	9284.53
47	418	9580.22
47	419	7796.47
47	420	7781.55
47	421	7564.93
47	422	8128.04
47	423	7985.14
47	424	8292.47
47	425	8152.45
47	426	8269.26
47	427	8506.76
47	428	9740.16
47	429	10064.32
47	430	8648.84
47	431	10228.42
47	432	9339.06
47	433	9195.82
47	434	8656.1
47	435	7374.15
47	436	7515.53
47	437	7656.9
47	438	7798.28
47	439	6848.22
48	1	585.23
48	2	316.23
48	3	412.31
48	4	552.27
48	5	482.83
48	6	604.67
48	7	660.02
48	8	725.0
48	9	797.26
48	10	866.75
48	11	816.24
48	12	906.23
48	13	1097.72
48	14	1207.53
48	15	1320.04
48	16	1434.62
48	17	1494.36
48	18	5150.24
48	19	4750.26
48	20	4655.44
48	21	4255.95
48	22	4201.19
48	23	4081.21
48	24	4101.22
48	25	3681.88
48	26	3151.59
48	27	3051.64
48	28	2983.5
48	29	2926.71
48	30	2584.81
48	31	2526.98
48	32	2040.37
48	33	1446.76
48	34	1333.46
48	35	1209.34
48	36	1085.41
48	37	961.77
48	38	725.43
48	39	575.54
48	40	640.8
48	41	548.29
48	42	425.73
48	43	458.94
48	44	276.13
48	45	375.0
48	46	305.16
48	47	100.0
48	49	158.11
48	50	100.0
48	51	200.0
48	52	250.0
48	53	360.56
48	54	316.23
48	55	300.0
48	56	316.23
48	57	1006.54
48	58	1299.28
48	59	1657.18
48	60	1755.35
48	61	1853.71
48	62	2030.55
48	63	2878.91
48	64	3378.33
48	65	4053.78
48	66	4201.86
48	67	4326.81
48	68	4460.1
48	69	4478.0
48	70	4369.93
48	71	4246.25
48	72	4090.61
48	73	2955.71
48	74	2991.03
48	75	2007.02
48	76	1910.01
48	77	1715.55
48	78	1527.46
48	79	866.75
48	80	745.82
48	81	637.38
48	82	548.86
48	83	2431.69
48	84	2649.76
48	85	2868.91
48	86	1610.32
48	87	1789.73
48	88	4118.86
48	89	4217.23
48	90	4315.67
48	91	4414.18
48	92	4854.51
48	93	4977.51
48	94	5100.61
48	95	5487.37
48	96	5610.98
48	97	5865.63
48	98	5753.97
48	99	5800.48
48	100	5364.35
48	101	5404.28
48	102	4746.05
48	103	4802.34
48	104	4474.93
48	105	4377.78
48	106	4280.77
48	107	4183.9
48	108	3826.88
48	109	3707.85
48	110	3398.9
48	111	3488.91
48	112	3579.46
48	113	4625.0
48	114	4729.3
48	115	4942.29
48	116	4949.87
48	117	5063.16
48	118	5045.42
48	119	5141.13
48	120	5184.23
48	121	5237.01
48	122	5391.72
48	123	5584.47
48	124	5646.07
48	125	5705.97
48	126	5742.66
48	127	5839.36
48	128	5938.49
48	129	5936.17
48	130	6082.45
48	131	6204.28
48	132	6326.24
48	133	6448.3
48	134	6017.73
48	135	5922.26
48	136	5826.93
48	137	5731.76
48	138	5510.95
48	139	5329.28
48	140	5235.1
48	141	5141.13
48	142	5047.4
48	143	4763.47
48	144	3965.48
48	145	3991.4
48	146	3850.73
48	147	3857.62
48	148	3902.08
48	149	2954.76
48	150	4775.59
48	151	4868.59
48	152	4898.09
48	153	5003.12
48	154	5158.06
48	155	5262.19
48	156	5348.19
48	157	5501.93
48	158	5580.38
48	159	5733.35
48	160	5884.41
48	161	6036.4
48	162	6103.38
48	163	6214.6
48	164	6333.89
48	165	6453.39
48	166	6474.81
48	167	6573.1
48	168	6760.41
48	169	6633.11
48	170	6666.19
48	171	6610.83
48	172	6485.42
48	173	6355.76
48	174	6392.62
48	175	6109.67
48	176	6033.76
48	177	5810.44
48	178	5737.65
48	179	5582.23
48	180	5512.09
48	181	5366.85
48	182	5243.63
48	183	5177.96
48	184	4958.45
48	185	4270.39
48	186	3308.04
48	187	2739.75
48	188	2548.04
48	189	2468.3
48	190	4701.13
48	191	4974.06
48	192	5091.97
48	193	5231.28
48	194	5339.77
48	195	5448.97
48	196	5558.83
48	197	5669.33
48	198	5826.5
48	199	5892.05
48	200	6004.22
48	201	6116.88
48	202	6230.02
48	203	6343.6
48	204	6283.01
48	205	6457.6
48	206	6575.19
48	207	6690.38
48	208	6825.0
48	209	6988.61
48	210	6630.28
48	211	6519.3
48	212	6408.83
48	213	6298.91
48	214	6189.56
48	215	6080.81
48	216	5922.68
48	217	5865.26
48	218	5758.53
48	219	5652.54
48	220	5547.35
48	221	5443.0
48	222	5196.27
48	223	4935.65
48	224	4728.24
48	225	2886.17
48	226	3864.1
48	227	4031.9
48	228	4330.85
48	229	4175.07
48	230	3432.38
48	231	3214.13
48	232	3184.83
48	233	5251.49
48	234	5330.4
48	235	5410.0
48	236	5490.28
48	237	5571.19
48	238	5652.71
48	239	5734.82
48	240	5817.48
48	241	5936.33
48	242	6110.9
48	243	6195.82
48	244	6281.17
48	245	6366.96
48	246	6561.44
48	247	6648.5
48	248	6735.91
48	249	6823.67
48	250	6786.61
48	251	6898.28
48	252	7001.47
48	253	7066.12
48	254	7256.03
48	255	7097.93
48	256	6971.55
48	257	6885.67
48	258	6800.18
48	259	6715.09
48	260	6525.19
48	261	6441.52
48	262	6358.31
48	263	6275.6
48	264	6161.17
48	265	5990.25
48	266	5910.0
48	267	5830.36
48	268	5751.36
48	269	5673.02
48	270	5595.37
48	271	5518.44
48	272	5442.25
48	273	5197.72
48	274	5126.52
48	275	5056.31
48	276	4987.11
48	277	4918.97
48	278	4851.93
48	279	4786.05
48	280	3583.73
48	281	3716.18
48	282	3894.87
48	283	4526.1
48	284	4840.0
48	285	3683.49
48	286	3725.75
48	287	3850.73
48	288	3873.39
48	289	3892.7
48	290	3948.18
48	291	3984.11
48	292	4071.62
48	293	4122.88
48	294	5017.1
48	295	5079.99
48	296	5144.05
48	297	5209.25
48	298	5275.53
48	299	5342.87
48	300	5411.22
48	301	5573.21
48	302	5717.79
48	303	5785.16
48	304	5859.02
48	305	5892.9
48	306	5989.42
48	307	6185.52
48	308	6285.0
48	309	6385.38
48	310	6486.62
48	311	6646.47
48	312	6691.51
48	313	6795.08
48	314	6893.16
48	315	7046.5
48	316	7126.1
48	317	7399.75
48	318	7268.64
48	319	7175.7
48	320	7025.18
48	321	6925.05
48	322	6765.03
48	323	6727.28
48	324	6629.72
48	325	6533.09
48	326	6437.44
48	327	6249.25
48	328	6156.81
48	329	6029.36
48	330	5887.96
48	331	5957.61
48	332	5851.55
48	333	5557.99
48	334	5491.47
48	335	5425.98
48	336	5361.55
48	337	5298.23
48	338	5236.05
48	339	5175.06
48	340	4082.66
48	341	4419.56
48	342	4629.52
48	343	4754.6
48	344	4958.45
48	345	4387.05
48	346	4395.59
48	347	4271.2
48	348	4406.39
48	349	4288.72
48	350	4443.11
48	351	4461.64
48	352	4339.14
48	353	4482.33
48	354	4371.86
48	355	4543.26
48	356	4571.24
48	357	4451.76
48	358	4601.22
48	359	4498.68
48	360	5417.22
48	361	5475.51
48	362	5535.0
48	363	5595.65
48	364	5657.41
48	365	5720.25
48	366	5784.14
48	367	6008.85
48	368	5915.76
48	369	5785.0
48	370	5499.2
48	371	5376.45
48	372	5399.59
48	373	5265.22
48	374	5130.55
48	375	5241.72
48	376	4909.18
48	377	4930.77
48	378	6135.4
48	379	5427.94
48	380	5408.33
48	381	5472.2
48	382	5598.66
48	383	5613.04
48	384	5826.93
48	385	6545.47
48	386	6788.32
48	387	6871.77
48	388	7121.53
48	389	5900.69
48	390	5885.42
48	391	5854.27
48	392	5986.5
48	393	6102.3
48	394	5996.04
48	395	6065.53
48	396	6521.22
48	397	6329.0
48	398	6295.09
48	399	6182.89
48	400	7497.08
48	401	7308.26
48	402	8759.89
48	403	7359.73
48	404	8908.74
48	405	9193.07
48	406	7216.17
48	407	7281.01
48	408	7724.35
48	409	7861.97
48	410	7976.53
48	411	7836.61
48	412	7811.85
48	413	7668.93
48	414	7422.31
48	415	7953.38
48	416	8039.05
48	417	9347.33
48	418	9641.09
48	419	7808.01
48	420	7791.18
48	421	7571.86
48	422	8098.46
48	423	7955.03
48	424	8257.42
48	425	8116.8
48	426	8231.08
48	427	8474.96
48	428	9800.03
48	429	10122.28
48	430	8617.57
48	431	10285.46
48	432	9310.11
48	433	9166.41
48	434	8593.49
48	435	7301.93
48	436	7443.33
48	437	7584.73
48	438	7726.13
48	439	6770.39
49	1	471.7
49	2	212.13
49	3	291.55
49	4	400.0
49	5	325.0
49	6	450.69
49	7	512.96
49	8	585.77
49	9	665.68
49	10	749.17
49	11	711.51
49	12	807.0
49	13	984.89
49	14	1100.28
49	15	1217.58
49	16	1336.27
49	17	1407.35
49	18	5100.98
49	19	4701.06
49	20	4600.61
49	21	4200.67
49	22	4150.3
49	23	4025.7
49	24	4050.31
49	25	3625.78
49	26	3100.4
49	27	3000.42
49	28	2925.96
49	29	2875.43
49	30	2526.11
49	31	2475.5
49	32	1977.53
49	33	1378.63
49	34	1275.0
49	35	1150.0
49	36	1025.0
49	37	900.0
49	38	686.48
49	39	539.68
49	40	555.09
49	41	456.21
49	42	395.28
49	43	357.95
49	44	257.39
49	45	261.01
49	46	160.08
49	47	158.11
49	48	158.11
49	50	212.13
49	51	291.55
49	52	250.0
49	53	514.78
49	54	474.34
49	55	452.77
49	56	452.77
49	57	1007.78
49	58	1288.65
49	59	1645.07
49	60	1741.05
49	61	1837.46
49	62	1997.65
49	63	2840.88
49	64	3338.51
49	65	4013.18
49	66	4159.1
49	67	4283.84
49	68	4422.95
49	69	4447.75
49	70	4344.68
49	71	4221.74
49	72	4065.17
49	73	2931.94
49	74	2977.62
49	75	2000.16
49	76	1905.42
49	77	1723.55
49	78	1542.93
49	79	919.92
49	80	816.24
49	81	728.87
49	82	664.27
49	83	2522.03
49	84	2737.01
49	85	2953.49
49	86	1643.36
49	87	1814.01
49	88	4100.0
49	89	4197.62
49	90	4295.35
49	91	4393.18
49	92	4834.9
49	93	4957.13
49	94	5079.49
49	95	5462.71
49	96	5585.75
49	97	5840.64
49	98	5731.55
49	99	5784.73
49	100	5344.74
49	101	5390.38
49	102	4729.69
49	103	4794.01
49	104	4464.3
49	105	4368.07
49	106	4272.0
49	107	4176.12
49	108	3827.53
49	109	3710.21
49	110	3423.81
49	111	3511.77
49	112	3600.35
49	113	4626.35
49	114	4727.71
49	115	4935.21
49	116	4949.37
49	117	5055.01
49	118	5043.93
49	119	5138.7
49	120	5175.06
49	121	5233.67
49	122	5385.45
49	123	5573.71
49	124	5639.2
49	125	5694.35
49	126	5735.03
49	127	5831.01
49	128	5923.95
49	129	5927.11
49	130	6069.7
49	131	6190.77
49	132	6311.99
49	133	6433.36
49	134	6016.28
49	135	5921.62
49	136	5827.15
49	137	5732.85
49	138	5515.72
49	139	5334.44
49	140	5241.3
49	141	5148.42
49	142	5055.81
49	143	4777.36
49	144	3981.21
49	145	4016.37
49	146	3868.54
49	147	3880.88
49	148	3928.9
49	149	3094.05
49	150	4796.48
49	151	4886.27
49	152	4911.85
49	153	5020.58
49	154	5176.69
49	155	5278.55
49	156	5361.03
49	157	5516.0
49	158	5590.45
49	159	5744.67
49	160	5891.2
49	161	6044.47
49	162	6106.66
49	163	6214.2
49	164	6332.51
49	165	6451.07
49	166	6476.16
49	167	6569.86
49	168	6765.03
49	169	6636.31
49	170	6671.63
49	171	6621.23
49	172	6496.39
49	173	6365.38
49	174	6404.54
49	175	6122.55
49	176	6050.31
49	177	5826.77
49	178	5757.88
49	179	5601.45
49	180	5535.4
49	181	5389.86
49	182	5267.65
49	183	5206.37
49	184	4990.62
49	185	4306.54
49	186	3447.55
49	187	2896.77
49	188	2706.01
49	189	2623.45
49	190	4745.85
49	191	5013.11
49	192	5123.54
49	193	5265.57
49	194	5372.21
49	195	5479.62
49	196	5587.77
49	197	5696.6
49	198	5854.54
49	199	5916.19
49	200	6026.87
49	201	6138.1
49	202	6249.85
49	203	6362.09
49	204	6298.11
49	205	6474.81
49	206	6589.81
49	207	6703.82
49	208	6838.36
49	209	7010.22
49	210	6656.06
49	211	6546.47
49	212	6437.44
49	213	6329.0
49	214	6221.18
49	215	6114.02
49	216	5955.3
49	217	5901.8
49	218	5796.82
49	219	5692.65
49	220	5589.33
49	221	5486.92
49	222	5245.12
49	223	4990.3
49	224	4786.05
49	225	3043.85
49	226	4010.77
49	227	4175.67
49	228	4478.42
49	229	4325.07
49	230	3590.44
49	231	3370.18
49	232	3338.51
49	233	5307.13
49	234	5384.29
49	235	5462.2
49	236	5540.81
49	237	5620.11
49	238	5700.05
49	239	5780.62
49	240	5861.79
49	241	5977.04
49	242	6150.25
49	243	6233.83
49	244	6317.88
49	245	6402.39
49	246	6594.13
49	247	6680.01
49	248	6766.28
49	249	6852.92
49	250	6811.8
49	251	6922.16
49	252	7029.8
49	253	7091.19
49	254	7288.69
49	255	7130.09
49	256	7006.6
49	257	6921.89
49	258	6837.58
49	259	6753.7
49	260	6566.63
49	261	6484.26
49	262	6402.39
49	263	6321.05
49	264	6210.07
49	265	6040.75
49	266	5962.02
49	267	5883.93
49	268	5806.52
49	269	5729.8
49	270	5653.82
49	271	5578.59
49	272	5504.15
49	273	5268.42
49	274	5199.16
49	275	5130.91
49	276	5063.72
49	277	4997.62
49	278	4932.67
49	279	4868.91
49	280	3737.06
49	281	3873.63
49	282	4050.31
49	283	4673.66
49	284	4990.3
49	285	3836.75
49	286	3877.02
49	287	4001.95
49	288	4017.54
49	289	4034.31
49	290	4084.19
49	291	4117.11
49	292	4198.29
49	293	4246.25
49	294	5105.02
49	295	5165.87
49	296	5227.93
49	297	5291.15
49	298	5355.49
49	299	5420.91
49	300	5487.37
49	301	5639.87
49	302	5782.79
49	303	5851.98
49	304	5924.16
49	305	5952.42
49	306	6046.95
49	307	6239.24
49	308	6336.9
49	309	6435.5
49	310	6535.0
49	311	6695.01
49	312	6736.56
49	313	6838.54
49	314	6933.84
49	315	7086.3
49	316	7163.54
49	317	7445.89
49	318	7315.44
49	319	7225.17
49	320	7075.71
49	321	6977.19
49	322	6817.12
49	323	6782.79
49	324	6686.97
49	325	6592.14
49	326	6498.32
49	327	6313.92
49	328	6223.44
49	329	6098.82
49	330	5957.4
49	331	6028.73
49	332	5925.21
49	333	5637.49
49	334	5572.81
49	335	5509.2
49	336	5446.67
49	337	5385.28
49	338	5325.06
49	339	5266.05
49	340	4235.64
49	341	4577.39
49	342	4785.66
49	343	4910.32
49	344	5111.87
49	345	4533.35
49	346	4540.51
49	347	4415.95
49	348	4549.86
49	349	4431.21
49	350	4582.71
49	351	4599.59
49	352	4476.68
49	353	4618.58
49	354	4506.73
49	355	4675.07
49	356	4701.2
49	357	4581.01
49	358	4729.3
49	359	4625.0
49	360	5512.37
49	361	5568.77
49	362	5626.39
49	363	5685.18
49	364	5745.11
49	365	5806.14
49	366	5868.24
49	367	6095.59
49	368	6005.1
49	369	5876.33
49	370	5599.67
49	371	5534.55
49	372	5557.71
49	373	5423.33
49	374	5287.96
49	375	5398.9
49	376	5056.18
49	377	5074.69
49	378	6228.21
49	379	5572.48
49	380	5555.63
49	381	5629.39
49	382	5756.74
49	383	5771.16
49	384	5985.03
49	385	6643.84
49	386	6887.4
49	387	6968.59
49	388	7218.12
49	389	6045.71
49	390	6032.46
49	391	6011.03
49	392	6143.34
49	393	6260.24
49	394	6154.06
49	395	6223.59
49	396	6679.17
49	397	6487.01
49	398	6452.95
49	399	6339.61
49	400	7597.78
49	401	7406.96
49	402	8838.16
49	403	7516.86
49	404	8989.06
49	405	9276.99
49	406	7371.61
49	407	7437.78
49	408	7881.82
49	409	8019.55
49	410	8134.49
49	411	7994.53
49	412	7969.94
49	413	7827.04
49	414	7568.23
49	415	8069.46
49	416	8152.68
49	417	9433.05
49	418	9730.01
49	419	7951.1
49	420	7935.52
49	421	7717.88
49	422	8256.51
49	423	8113.11
49	424	8415.46
49	425	8274.81
49	426	8388.87
49	427	8633.08
49	428	9890.56
49	429	10215.83
49	430	8775.68
49	431	10380.42
49	432	9468.14
49	433	9324.46
49	434	8742.18
49	435	7442.49
49	436	7583.91
49	437	7725.32
49	438	7866.74
49	439	6904.39
50	1	559.02
50	2	300.0
50	3	400.0
50	4	570.09
50	5	527.38
50	6	660.02
50	7	725.0
50	8	797.26
50	9	875.0
50	10	951.97
50	11	906.23
50	12	998.12
50	13	1185.33
50	14	1297.35
50	15	1411.56
50	16	1527.46
50	17	1590.01
50	18	5250.24
50	19	4850.26
50	20	4755.33
50	21	4355.82
50	22	4301.16
50	23	4181.06
50	24	4201.19
50	25	3781.7
50	26	3251.54
50	27	3151.59
50	28	3083.22
50	29	3026.65
50	30	2684.45
50	31	2626.9
50	32	2139.66
50	33	1545.36
50	34	1432.87
50	35	1308.63
50	36	1184.54
50	37	1060.66
50	38	825.38
50	39	675.46
50	40	735.27
50	41	640.8
50	42	525.59
50	43	548.29
50	44	375.83
50	45	458.94
50	46	371.65
50	47	200.0
50	48	100.0
50	49	212.13
50	51	100.0
50	52	180.28
50	53	316.23
50	54	300.0
50	55	316.23
50	56	360.56
50	57	1103.69
50	58	1397.54
50	59	1755.35
50	60	1853.71
50	61	1952.24
50	62	2130.29
50	63	2978.78
50	64	3478.24
50	65	4153.69
50	66	4301.82
50	67	4426.77
50	68	4559.88
50	69	4577.39
50	70	4468.92
50	71	4345.18
50	72	4189.64
50	73	3054.71
50	74	3088.89
50	75	2104.31
50	76	2007.02
50	77	1810.56
50	78	1621.15
50	79	951.97
50	80	825.38
50	81	707.99
50	82	605.19
50	83	2335.19
50	84	2552.69
50	85	2771.39
50	86	1699.45
50	87	1880.99
50	88	4217.23
50	89	4315.67
50	90	4414.18
50	91	4512.76
50	92	4952.9
50	93	5075.99
50	94	5199.16
50	95	5586.26
50	96	5709.91
50	97	5964.53
50	98	5852.62
50	99	5898.36
50	100	5462.71
50	101	5501.93
50	102	4844.07
50	103	4899.23
50	104	4572.2
50	105	4474.93
50	106	4377.78
50	107	4280.77
50	108	3922.37
50	109	3803.04
50	110	3488.91
50	111	3579.46
50	112	3670.49
50	113	4720.24
50	114	4825.06
50	115	5038.97
50	116	5045.42
50	117	5160.0
50	118	5141.13
50	119	5237.01
50	120	5281.22
50	121	5333.03
50	122	5488.23
50	123	5681.66
50	124	5742.66
50	125	5803.29
50	126	5839.36
50	127	5936.17
50	128	6036.19
50	129	6033.09
50	130	6179.91
50	131	6301.84
50	132	6423.88
50	133	6546.04
50	134	6113.36
50	135	6017.73
50	136	5922.26
50	137	5826.93
50	138	5605.41
50	139	5423.67
50	140	5329.28
50	141	5235.1
50	142	5141.13
50	143	4855.99
50	144	4057.71
50	145	4081.21
50	146	3942.48
50	147	3947.94
50	148	3991.4
50	149	2881.95
50	150	4866.34
50	151	4960.15
50	152	4990.62
50	153	5094.73
50	154	5249.35
50	155	5354.03
50	156	5440.88
50	157	5594.31
50	158	5673.68
50	159	5826.34
50	160	5978.4
50	161	6130.1
50	162	6198.08
50	163	6310.01
50	164	6429.47
50	165	6549.14
50	166	6569.86
50	167	6669.0
50	168	6854.79
50	169	6727.79
50	170	6760.41
50	171	6703.96
50	172	6578.42
50	173	6449.08
50	174	6485.42
50	175	6202.27
50	176	6125.46
50	177	5902.22
50	178	5828.43
